4612.0	4527.0
4451.0	4370.0
4368.0	4287.0
597.0	588.0
2012.0	1981.0
2229.0	2195.0
231.0	225.0
1632.0	1609.0
4636.0	4549.0
4399.0	4318.0
3368.0	3313.0
1903.0	1873.0
975.0	957.0
3795.0	3723.0
262.0	256.0
186.0	181.0
188.0	183.0
1631.0	1608.0
1112.0	1092.0
3675.0	3609.0
220.0	214.0
2441.0	2400.0
1769.0	1740.0
3597.0	3536.0
817.0	803.0
655.0	644.0
4956.0	4860.0
2142.0	2110.0
368.0	360.0
603.0	594.0
99.0	95.0
5103.0	5003.0
2708.0	2664.0
433.0	424.0
555.0	546.0
3519.0	3458.0
5153.0	5051.0
522.0	513.0
3822.0	3748.0
438.0	429.0
1194.0	1174.0
19.0	17.0
3914.0	3839.0
2489.0	2448.0
3354.0	3299.0
2984.0	2938.0
1273.0	1252.0
2492.0	2451.0
195.0	190.0
2783.0	2739.0
3971.0	3896.0
778.0	765.0
256.0	250.0
3232.0	3185.0
4525.0	4442.0
2891.0	2846.0
380.0	371.0
4958.0	4862.0
1646.0	1622.0
3541.0	3480.0
82.0	78.0
2135.0	2103.0
5161.0	5059.0
2617.0	2574.0
1039.0	1021.0
2961.0	2915.0
542.0	533.0
173.0	168.0
1921.0	1891.0
4263.0	4182.0
3396.0	3340.0
979.0	961.0
2587.0	2544.0
1023.0	1005.0
3290.0	3240.0
2526.0	2485.0
2053.0	2021.0
3087.0	3041.0
415.0	406.0
488.0	479.0
2776.0	2732.0
373.0	365.0
2652.0	2609.0
3717.0	3648.0
1363.0	1341.0
665.0	654.0
86.0	82.0
2842.0	2798.0
374.0	366.0
3008.0	2962.0
2500.0	2459.0
4726.0	4634.0
2336.0	2299.0
518.0	509.0
3276.0	3226.0
3433.0	3374.0
3853.0	3778.0
3865.0	3790.0
3074.0	3028.0
3482.0	3421.0
4544.0	4460.0
3937.0	3862.0
5181.0	5079.0
3370.0	3315.0
631.0	621.0
1383.0	1361.0
3573.0	3512.0
4131.0	4053.0
2558.0	2516.0
744.0	731.0
5016.0	4919.0
644.0	633.0
4922.0	4826.0
341.0	334.0
2985.0	2939.0
4387.0	4306.0
780.0	767.0
2136.0	2104.0
2527.0	2486.0
4485.0	4404.0
2608.0	2565.0
5200.0	5096.0
2432.0	2391.0
5213.0	5109.0
3528.0	3467.0
3298.0	3248.0
1428.0	1406.0
2909.0	2864.0
2071.0	2039.0
2720.0	2676.0
4040.0	3963.0
3381.0	3326.0
382.0	373.0
611.0	602.0
617.0	608.0
4106.0	4028.0
4123.0	4045.0
2586.0	2543.0
3905.0	3830.0
1950.0	1919.0
3810.0	3738.0
4780.0	4686.0
1817.0	1788.0
3884.0	3809.0
3930.0	3855.0
243.0	237.0
3768.0	3696.0
242.0	236.0
4517.0	4435.0
3910.0	3835.0
164.0	159.0
114.0	110.0
4084.0	4007.0
4112.0	4034.0
2362.0	2324.0
500.0	491.0
1636.0	1613.0
4972.0	4876.0
1960.0	1929.0
1812.0	1783.0
66.0	62.0
4795.0	4701.0
5226.0	5122.0
398.0	389.0
4222.0	4142.0
3124.0	3077.0
2498.0	2457.0
4102.0	4024.0
599.0	590.0
2866.0	2822.0
838.0	823.0
2466.0	2425.0
1796.0	1767.0
2414.0	2374.0
3761.0	3690.0
361.0	353.0
4480.0	4399.0
2729.0	2685.0
1794.0	1765.0
4984.0	4887.0
422.0	413.0
35.0	32.0
2439.0	2398.0
2675.0	2631.0
7.0	6.0
1673.0	1647.0
4528.0	4445.0
3281.0	3231.0
2705.0	2661.0
2982.0	2936.0
583.0	574.0
2038.0	2006.0
2947.0	2901.0
4220.0	4140.0
2217.0	2183.0
578.0	569.0
2491.0	2450.0
112.0	108.0
1413.0	1391.0
4601.0	4516.0
1106.0	1086.0
4273.0	4192.0
4592.0	4507.0
3255.0	3206.0
4125.0	4047.0
310.0	304.0
1298.0	1276.0
41.0	38.0
1743.0	1714.0
65.0	61.0
3146.0	3099.0
5058.0	4960.0
3295.0	3245.0
2338.0	2301.0
0.0	0.0
4206.0	4126.0
4188.0	4109.0
4280.0	4199.0
3130.0	3083.0
4695.0	4605.0
682.0	671.0
4987.0	4890.0
4171.0	4092.0
1490.0	1467.0
3704.0	3636.0
3441.0	3380.0
2482.0	2441.0
3082.0	3036.0
3837.0	3763.0
2258.0	2223.0
4513.0	4431.0
1186.0	1166.0
1083.0	1065.0
2828.0	2784.0
472.0	463.0
1803.0	1774.0
3080.0	3034.0
282.0	276.0
3372.0	3317.0
1384.0	1362.0
2437.0	2396.0
2233.0	2199.0
2589.0	2546.0
4815.0	4721.0
677.0	666.0
2684.0	2640.0
3357.0	3302.0
2924.0	2879.0
4057.0	3980.0
2138.0	2106.0
2305.0	2268.0
691.0	680.0
632.0	622.0
3843.0	3769.0
3058.0	3012.0
4642.0	4555.0
426.0	417.0
4969.0	4873.0
4684.0	4596.0
2398.0	2359.0
2256.0	2221.0
3291.0	3241.0
3827.0	3753.0
3925.0	3850.0
217.0	211.0
4541.0	4458.0
3139.0	3092.0
4611.0	4526.0
4737.0	4645.0
3505.0	3444.0
873.0	858.0
1328.0	1306.0
950.0	934.0
375.0	367.0
1816.0	1787.0
3520.0	3459.0
2175.0	2142.0
4300.0	4219.0
3213.0	3166.0
2893.0	2848.0
1393.0	1371.0
2203.0	2169.0
1421.0	1399.0
3753.0	3683.0
3942.0	3867.0
4562.0	4478.0
3509.0	3448.0
187.0	182.0
5077.0	4978.0
2076.0	2044.0
77.0	73.0
635.0	625.0
3106.0	3060.0
515.0	506.0
5013.0	4916.0
4335.0	4254.0
2036.0	2004.0
2838.0	2794.0
5039.0	4942.0
4746.0	4654.0
3931.0	3856.0
4499.0	4418.0
3614.0	3551.0
4526.0	4443.0
1408.0	1386.0
694.0	683.0
2145.0	2113.0
327.0	321.0
2400.0	2361.0
1170.0	1150.0
4043.0	3966.0
2387.0	2348.0
1289.0	1267.0
4020.0	3943.0
1052.0	1034.0
1845.0	1816.0
1502.0	1479.0
2238.0	2204.0
249.0	243.0
4993.0	4896.0
91.0	87.0
649.0	638.0
4687.0	4599.0
4114.0	4036.0
4886.0	4790.0
3297.0	3247.0
2798.0	2754.0
2686.0	2642.0
1641.0	1618.0
1045.0	1027.0
3583.0	3522.0
4195.0	4116.0
3040.0	2994.0
3181.0	3134.0
3432.0	3373.0
3059.0	3013.0
3920.0	3845.0
3118.0	3071.0
434.0	425.0
622.0	613.0
3355.0	3300.0
1410.0	1388.0
3529.0	3468.0
2972.0	2926.0
4475.0	4394.0
1035.0	1017.0
1965.0	1934.0
800.0	786.0
267.0	261.0
3488.0	3427.0
1754.0	1725.0
3804.0	3732.0
1786.0	1757.0
3167.0	3120.0
3458.0	3397.0
3977.0	3902.0
3122.0	3075.0
1837.0	1808.0
1138.0	1118.0
4476.0	4395.0
4843.0	4748.0
4276.0	4195.0
4614.0	4529.0
400.0	391.0
3993.0	3917.0
3796.0	3724.0
1521.0	1498.0
927.0	911.0
4547.0	4463.0
4404.0	4323.0
3538.0	3477.0
2148.0	2116.0
3770.0	3698.0
4299.0	4218.0
3943.0	3868.0
2427.0	2387.0
4775.0	4682.0
4532.0	4449.0
1720.0	1692.0
92.0	88.0
3117.0	3070.0
581.0	572.0
3860.0	3785.0
4027.0	3950.0
1358.0	1336.0
5199.0	5095.0
2440.0	2399.0
1018.0	1000.0
2428.0	2388.0
896.0	881.0
1857.0	1827.0
1212.0	1191.0
2965.0	2919.0
4322.0	4241.0
4519.0	4437.0
1014.0	996.0
3671.0	3606.0
1628.0	1605.0
3888.0	3813.0
236.0	230.0
3272.0	3222.0
4610.0	4525.0
4923.0	4827.0
1270.0	1249.0
3053.0	3007.0
123.0	119.0
4570.0	4486.0
3279.0	3229.0
3003.0	2957.0
2837.0	2793.0
3358.0	3303.0
1246.0	1225.0
3969.0	3894.0
866.0	851.0
4207.0	4127.0
4151.0	4073.0
3542.0	3481.0
4729.0	4637.0
3237.0	3189.0
1104.0	1084.0
629.0	619.0
797.0	783.0
2354.0	2317.0
4641.0	4554.0
4160.0	4082.0
4113.0	4035.0
3924.0	3849.0
4898.0	4802.0
3941.0	3866.0
2856.0	2812.0
4229.0	4149.0
2559.0	2517.0
5085.0	4986.0
4662.0	4575.0
2560.0	2518.0
4760.0	4668.0
2988.0	2942.0
2421.0	2381.0
724.0	711.0
61.0	57.0
2595.0	2552.0
3278.0	3228.0
2092.0	2060.0
4010.0	3934.0
2496.0	2455.0
1749.0	1720.0
4813.0	4719.0
2844.0	2800.0
2743.0	2699.0
535.0	526.0
2195.0	2161.0
1503.0	1480.0
690.0	679.0
4360.0	4279.0
739.0	726.0
2486.0	2445.0
3317.0	3262.0
269.0	263.0
1388.0	1366.0
2067.0	2035.0
577.0	568.0
4696.0	4606.0
3707.0	3638.0
551.0	542.0
3693.0	3625.0
5034.0	4937.0
4328.0	4247.0
3854.0	3779.0
3463.0	3402.0
363.0	355.0
2556.0	2514.0
4121.0	4043.0
2389.0	2350.0
4180.0	4101.0
246.0	240.0
4158.0	4080.0
785.0	771.0
5055.0	4957.0
4089.0	4012.0
470.0	461.0
98.0	94.0
3369.0	3314.0
109.0	105.0
4264.0	4183.0
676.0	665.0
1475.0	1452.0
830.0	815.0
2733.0	2689.0
2975.0	2929.0
2637.0	2594.0
2765.0	2721.0
3578.0	3517.0
1103.0	1083.0
2106.0	2074.0
4557.0	4473.0
1836.0	1807.0
2699.0	2655.0
3789.0	3717.0
541.0	532.0
2853.0	2809.0
910.0	894.0
3624.0	3561.0
2839.0	2795.0
604.0	595.0
2674.0	2630.0
3269.0	3219.0
1082.0	1064.0
1500.0	1477.0
4943.0	4847.0
385.0	376.0
856.0	841.0
1792.0	1763.0
5119.0	5018.0
3641.0	3576.0
1938.0	1907.0
3555.0	3494.0
3446.0	3385.0
1442.0	1420.0
2409.0	2369.0
4115.0	4037.0
1053.0	1035.0
606.0	597.0
2670.0	2626.0
44.0	40.0
4569.0	4485.0
2068.0	2036.0
3833.0	3759.0
2929.0	2884.0
4348.0	4267.0
76.0	72.0
5208.0	5104.0
3945.0	3870.0
4829.0	4734.0
837.0	822.0
651.0	640.0
2962.0	2916.0
880.0	865.0
4003.0	3927.0
4942.0	4846.0
775.0	762.0
1065.0	1047.0
309.0	303.0
818.0	804.0
3871.0	3796.0
1400.0	1378.0
579.0	570.0
304.0	298.0
2542.0	2501.0
4032.0	3955.0
3760.0	3689.0
4758.0	4666.0
4369.0	4288.0
3236.0	3188.0
2372.0	2333.0
5009.0	4912.0
4590.0	4505.0
546.0	537.0
5157.0	5055.0
2388.0	2349.0
2166.0	2133.0
1715.0	1688.0
1852.0	1823.0
852.0	837.0
148.0	143.0
4162.0	4084.0
1753.0	1724.0
1740.0	1711.0
142.0	137.0
3110.0	3064.0
788.0	774.0
1654.0	1630.0
574.0	565.0
5160.0	5058.0
1385.0	1363.0
885.0	870.0
3391.0	3335.0
3517.0	3456.0
2266.0	2231.0
4938.0	4842.0
4382.0	4301.0
3202.0	3155.0
1330.0	1308.0
1266.0	1245.0
2658.0	2615.0
3102.0	3056.0
3303.0	3253.0
3464.0	3403.0
4063.0	3986.0
469.0	460.0
2706.0	2662.0
4196.0	4117.0
612.0	603.0
4442.0	4361.0
3277.0	3227.0
3447.0	3386.0
4622.0	4536.0
318.0	312.0
4044.0	3967.0
3009.0	2963.0
372.0	364.0
1377.0	1355.0
3703.0	3635.0
1783.0	1754.0
307.0	301.0
3808.0	3736.0
2179.0	2146.0
2018.0	1987.0
125.0	121.0
4058.0	3981.0
1929.0	1898.0
1945.0	1914.0
3661.0	3596.0
4960.0	4864.0
1240.0	1219.0
3655.0	3590.0
3679.0	3613.0
2850.0	2806.0
3454.0	3393.0
3995.0	3919.0
2682.0	2638.0
4709.0	4617.0
3285.0	3235.0
1777.0	1748.0
3682.0	3616.0
3016.0	2970.0
4440.0	4359.0
1464.0	1441.0
4682.0	4594.0
4014.0	3938.0
3294.0	3244.0
4051.0	3974.0
1382.0	1360.0
3264.0	3214.0
279.0	273.0
3543.0	3482.0
499.0	490.0
2845.0	2801.0
4011.0	3935.0
3699.0	3631.0
2287.0	2250.0
4631.0	4544.0
1188.0	1168.0
2326.0	2289.0
2730.0	2686.0
3975.0	3900.0
3288.0	3238.0
1117.0	1097.0
4430.0	4349.0
4800.0	4706.0
2739.0	2695.0
1256.0	1235.0
2192.0	2158.0
4647.0	4560.0
1453.0	1431.0
4034.0	3957.0
4545.0	4461.0
699.0	688.0
4602.0	4517.0
2208.0	2174.0
3108.0	3062.0
2102.0	2070.0
2669.0	2625.0
1989.0	1958.0
168.0	163.0
4154.0	4076.0
4645.0	4558.0
3603.0	3541.0
3631.0	3568.0
1459.0	1437.0
343.0	336.0
2494.0	2453.0
241.0	235.0
3136.0	3089.0
1702.0	1676.0
4389.0	4308.0
13.0	12.0
4665.0	4578.0
4928.0	4832.0
1343.0	1321.0
1914.0	1884.0
4379.0	4298.0
5060.0	4962.0
3958.0	3883.0
2309.0	2272.0
4603.0	4518.0
485.0	476.0
4445.0	4364.0
4657.0	4570.0
4374.0	4293.0
390.0	381.0
2906.0	2861.0
2695.0	2651.0
4559.0	4475.0
3711.0	3642.0
3407.0	3349.0
2772.0	2728.0
356.0	348.0
707.0	696.0
411.0	402.0
359.0	351.0
1282.0	1261.0
1735.0	1706.0
2153.0	2121.0
697.0	686.0
596.0	587.0
2768.0	2724.0
4503.0	4422.0
3658.0	3593.0
3229.0	3182.0
2567.0	2525.0
2143.0	2111.0
1534.0	1511.0
1524.0	1501.0
4822.0	4728.0
1818.0	1789.0
3356.0	3301.0
4823.0	4729.0
2219.0	2185.0
4672.0	4584.0
4686.0	4598.0
1180.0	1160.0
1278.0	1257.0
4819.0	4725.0
4637.0	4550.0
28.0	26.0
4925.0	4829.0
1259.0	1238.0
630.0	620.0
687.0	676.0
600.0	591.0
4002.0	3926.0
2073.0	2041.0
3253.0	3204.0
3938.0	3863.0
3065.0	3019.0
4093.0	4016.0
3208.0	3161.0
695.0	684.0
3448.0	3387.0
4917.0	4821.0
2948.0	2902.0
4564.0	4480.0
3114.0	3067.0
3022.0	2976.0
659.0	648.0
4457.0	4376.0
2976.0	2930.0
4598.0	4513.0
4967.0	4871.0
2294.0	2257.0
1821.0	1792.0
3234.0	3186.0
15.0	14.0
3610.0	3547.0
1465.0	1442.0
2563.0	2521.0
193.0	188.0
5008.0	4911.0
4523.0	4441.0
1846.0	1817.0
3023.0	2977.0
4633.0	4546.0
5115.0	5014.0
367.0	359.0
3525.0	3464.0
250.0	244.0
1795.0	1766.0
658.0	647.0
1312.0	1290.0
55.0	51.0
2126.0	2094.0
218.0	212.0
1296.0	1274.0
1350.0	1328.0
4036.0	3959.0
2471.0	2430.0
2507.0	2466.0
198.0	193.0
3831.0	3757.0
2538.0	2497.0
4580.0	4496.0
3669.0	3604.0
570.0	561.0
2746.0	2702.0
259.0	253.0
2380.0	2341.0
3287.0	3237.0
1708.0	1681.0
3714.0	3645.0
43.0	39.0
183.0	178.0
2374.0	2335.0
4033.0	3956.0
5214.0	5110.0
2823.0	2779.0
277.0	271.0
3156.0	3109.0
1613.0	1590.0
154.0	149.0
4553.0	4469.0
2618.0	2575.0
4613.0	4528.0
3105.0	3059.0
2080.0	2048.0
2115.0	2083.0
2319.0	2282.0
4037.0	3960.0
4840.0	4745.0
2474.0	2433.0
3084.0	3038.0
5171.0	5069.0
666.0	655.0
3844.0	3770.0
1822.0	1793.0
639.0	629.0
816.0	802.0
2444.0	2403.0
2011.0	1980.0
4678.0	4590.0
820.0	806.0
4396.0	4315.0
275.0	269.0
3286.0	3236.0
3185.0	3138.0
115.0	111.0
266.0	260.0
4827.0	4732.0
1870.0	1840.0
2377.0	2338.0
431.0	422.0
1655.0	1631.0
693.0	682.0
641.0	630.0
4877.0	4781.0
1163.0	1143.0
5216.0	5112.0
4703.0	4612.0
4147.0	4069.0
3506.0	3445.0
4000.0	3924.0
1154.0	1134.0
1417.0	1395.0
182.0	177.0
4656.0	4569.0
3850.0	3775.0
4852.0	4757.0
3242.0	3194.0
4203.0	4123.0
2459.0	2418.0
3362.0	3307.0
3187.0	3140.0
1835.0	1806.0
3252.0	3203.0
1469.0	1446.0
1062.0	1044.0
2562.0	2520.0
1004.0	986.0
1357.0	1335.0
4623.0	4537.0
4890.0	4794.0
4948.0	4852.0
4293.0	4212.0
4936.0	4840.0
3727.0	3658.0
441.0	432.0
4394.0	4313.0
3659.0	3594.0
4668.0	4581.0
696.0	685.0
4702.0	4611.0
96.0	92.0
2996.0	2950.0
2297.0	2260.0
238.0	232.0
4397.0	4316.0
4350.0	4269.0
2898.0	2853.0
1579.0	1556.0
3616.0	3553.0
1798.0	1769.0
1653.0	1629.0
1012.0	994.0
69.0	65.0
3851.0	3776.0
4769.0	4676.0
1113.0	1093.0
352.0	344.0
1069.0	1051.0
1900.0	1870.0
1690.0	1664.0
2025.0	1993.0
3128.0	3081.0
3289.0	3239.0
618.0	609.0
3780.0	3708.0
4283.0	4202.0
1665.0	1641.0
3183.0	3136.0
2525.0	2484.0
3068.0	3022.0
4450.0	4369.0
2261.0	2226.0
3427.0	3368.0
2910.0	2865.0
5230.0	5126.0
3311.0	3256.0
2995.0	2949.0
4366.0	4285.0
1706.0	1679.0
1779.0	1750.0
1952.0	1921.0
3657.0	3592.0
996.0	978.0
3393.0	3337.0
369.0	361.0
3783.0	3711.0
2027.0	1995.0
3471.0	3410.0
1927.0	1896.0
414.0	405.0
