8612	351	2954
9405	298	342
370	402	68
12332	358	139
6843	289	11454
8611	448	3662
10367	289	1390
6867	912	12278
1874	352	2304
3657	204	1034
4598	298	1723
11590	912	4797
7556	926	1828
620	842	2370
8671	912	4088
7065	351	2150
1809	642	7047
4555	34	1828
3013	351	2198
8612	352	1828
9021	912	4797
8022	642	659
462	289	525
9376	358	7859
11408	448	6905
8377	912	8641
2862	342	8707
8778	357	1828
8091	878	5979
2977	842	12349
6675	351	4318
9265	448	6011
7608	351	1828
2314	448	3854
8391	351	2948
4929	750	759
3341	642	6685
1026	912	4797
7934	912	7130
2436	351	2360
7548	387	2257
7018	357	1828
11193	289	11055
9652	150	7625
605	289	3768
7926	817	4088
8313	448	9462
7318	289	4530
5787	289	6287
177	448	11747
11426	289	3903
5205	243	6068
1806	289	1968
3159	448	309
7253	352	2948
1414	640	666
220	869	346
1825	289	1390
6116	769	1882
7333	357	1882
11549	942	5588
6355	357	1828
9989	34	1828
7708	493	11440
6627	351	1372
2972	912	4797
6358	640	3485
7996	264	137
9126	642	11803
5893	912	4797
11670	912	1820
6553	289	6530
2634	660	848
3716	448	6905
8706	351	4117
9051	448	6381
10877	769	3022
8561	912	4277
11253	376	12308
157	342	10527
1050	338	1718
329	125	85
4329	708	5151
11250	125	452
4354	243	4232
11263	34	1828
4114	912	260
10500	448	5919
11345	357	1909
3074	351	2011
5395	357	1828
5260	289	5197
10273	352	5157
6136	77	1061
1821	912	1820
4543	34	1828
3066	351	1023
1755	289	2596
11794	34	1828
11285	264	111
5053	351	1828
272	448	1662
10692	289	4497
11706	342	10881
4739	34	1828
10800	912	9352
6802	640	9333
235	448	11012
7641	782	6883
3220	642	10279
1307	448	9791
250	926	3068
8319	448	1662
1443	419	5048
2868	351	2050
9570	342	9228
4587	448	1686
364	926	4399
4455	125	11888
9320	289	4259
811	817	4088
500	525	3146
4468	769	2116
6561	912	3582
9083	640	4232
4173	752	760
8935	448	3662
11737	323	61
8062	448	3662
6503	352	2050
6775	926	915
7628	243	2771
11072	263	7276
2240	419	760
5931	817	4287
9644	289	3067
10073	176	9224
3462	351	1224
2968	448	4922
4162	34	1829
213	926	2050
3009	351	1828
5916	289	8048
5472	357	1828
7742	912	4287
3035	779	3034
6263	254	1926
2142	939	1760
1419	351	1090
7131	642	12191
1806	264	452
8783	77	920
8323	870	4415
8760	637	3553
569	640	5866
5540	926	2637
11806	357	1882
10605	912	2720
10102	912	4797
4411	351	1828
7023	351	1828
4891	358	152
3088	34	1828
3473	342	11157
9605	357	1828
6471	817	5586
10692	176	6862
10559	912	2720
429	289	7084
9618	351	1828
11104	640	12221
5441	351	2412
4496	352	2948
8292	298	569
7329	926	3385
632	34	1270
9738	926	1828
11492	298	387
5805	934	8159
3813	912	3635
6048	912	4797
11186	289	2967
7525	417	11425
3417	352	1829
1951	92	2194
610	912	1455
10110	77	4326
9491	289	4337
4890	208	4159
10753	351	1828
7046	642	10134
8777	769	1828
8305	419	760
4999	351	2150
1280	635	4625
4687	204	485
4945	912	11891
373	289	7494
313	448	6905
6691	289	8817
10986	770	1241
10391	358	9116
8922	912	4797
6461	912	1835
9940	357	1828
9953	351	1828
7145	351	11671
2648	448	1686
10284	351	4117
211	912	2721
5569	289	7077
4869	289	10349
8685	208	3384
6608	635	9689
3033	342	344
9207	351	2051
5369	448	2915
948	683	2750
1895	34	1258
6065	289	2316
8417	289	677
550	912	3635
2825	351	1828
6976	912	2720
9845	289	527
4720	750	3190
11474	351	5111
11718	351	1901
344	769	1882
2548	817	1820
119	62	1754
2867	358	369
2470	415	5585
2130	448	3662
3658	779	4153
8085	642	6929
12304	289	4620
2589	339	4944
9498	289	2125
5267	176	7898
7151	635	11340
451	289	885
4000	912	8641
522	289	2452
12085	289	7402
4587	817	4088
4934	817	4088
663	289	2770
1308	284	2084
3885	631	3429
4900	357	1828
7816	493	7443
3141	912	9352
239	107	624
6775	912	4287
9507	708	6661
848	351	2895
10943	289	4334
8476	448	8681
11509	640	7252
4329	298	7035
3589	660	7953
6354	208	759
11658	289	10406
3009	298	3322
11315	289	822
6964	264	417
3156	351	1828
5907	358	11544
2007	351	7008
3276	289	10314
8880	104	2949
6976	912	8641
5555	176	9751
9956	351	9718
533	351	2639
8772	642	12307
1316	323	11088
1642	415	3637
4524	92	7298
2622	289	2937
566	912	4277
11341	289	3780
4581	284	1835
8591	357	1829
9953	817	1820
5811	351	1882
4168	419	6967
1869	643	6540
4422	479	3618
11538	912	6452
4532	817	3635
12085	640	6089
7887	357	1828
7897	34	1828
396	289	3156
10058	34	1828
10402	351	1828
11665	150	8093
6557	926	1828
779	289	7821
3966	339	2603
5466	448	1488
7584	402	68
6064	351	3192
9263	352	2416
9272	352	2588
11240	34	1828
10587	351	2948
7792	817	4287
7536	769	11216
9828	695	1369
1404	358	8062
3287	448	5859
10930	289	7077
11812	912	4797
9872	289	6102
4405	34	1828
12212	62	3145
3056	298	4
9275	34	1828
4794	289	9507
8611	926	1828
12027	34	1828
8290	357	1909
8351	351	1829
2548	34	1450
9717	62	3490
10551	351	1514
8937	448	2267
6457	750	6629
8192	912	8641
4283	289	2162
2474	708	5151
4321	912	1820
8639	912	4797
10991	34	1828
1735	339	919
6969	660	6473
9083	125	85
1419	351	3812
9719	351	4893
5036	782	6883
320	926	2746
495	358	4619
5408	180	2123
2430	352	2948
343	640	6794
899	817	6452
8566	357	1828
3929	358	4938
4784	448	1823
4550	298	3286
8939	448	5066
6444	342	10681
5537	642	7024
11241	912	7130
5954	298	7195
7942	817	1820
5494	912	6452
3162	342	11157
8846	34	1828
9854	838	642
9131	243	2159
6311	912	1820
2845	358	4588
5608	351	8576
11648	351	1828
12017	357	1828
11098	642	7818
54	342	8357
4767	352	3022
7885	289	2246
3097	34	1828
569	176	5978
12323	351	1901
4354	448	4360
1747	338	1479
9134	817	5586
9157	289	6003
9081	912	2721
406	938	11424
6584	357	1829
12188	660	2420
683	912	4797
5572	838	5176
10303	448	2267
2128	912	4287
2745	352	2050
3189	204	2014
7969	817	1820
8745	448	6799
12034	817	1820
4199	448	6550
4355	243	12262
5666	351	958
3350	125	85
6589	926	1828
9568	358	3985
4651	642	4223
6839	351	1108
413	926	1828
6978	448	1662
4409	352	2416
7846	289	593
263	769	640
49	264	85
7631	88	2044
7353	164	3973
3199	289	2930
12044	351	1828
11034	838	7060
375	926	1829
303	339	281
11714	351	1450
4432	351	8569
4932	34	1949
10569	62	8247
1933	752	1942
11263	351	1828
7773	351	2713
8764	77	2424
10023	351	3378
6503	817	2136
74	289	8149
6022	351	7989
2291	809	3650
5109	351	4117
1972	817	1820
4549	351	1829
4605	912	3582
366	125	10654
8509	357	1882
11675	912	3582
2252	342	11898
5060	289	526
3986	357	1828
7989	782	7210
12162	34	3191
335	122	8963
8037	376	12308
4774	708	2339
4562	352	1090
969	125	450
3047	34	1828
7558	289	3903
316	342	10225
5598	351	4920
6567	298	7576
12170	912	4797
4	243	3056
8349	289	2899
6042	352	2050
5491	448	5593
7514	351	1828
5432	263	12062
10616	289	5044
5160	912	12036
7665	926	2412
8368	208	2150
2562	289	4535
3615	448	4359
11963	176	10386
2780	77	1238
10461	298	8345
365	125	85
2797	284	4944
11345	419	760
12178	912	4797
7203	357	1828
8388	686	3190
819	357	1828
11276	640	2396
9327	289	4514
3208	640	8123
10358	949	4117
9380	642	5639
2362	351	3449
8383	817	8641
2427	879	2428
3344	289	9558
6251	817	1820
3615	289	2633
5875	34	1258
2184	683	1828
6688	448	10255
6060	346	905
7082	77	2050
892	352	2416
2967	298	8075
3047	404	992
7166	817	8641
1011	352	2416
11888	731	336
9615	635	6746
6051	298	1729
4348	402	252
4795	642	1969
4478	351	2444
10891	912	4797
4900	289	10540
355	448	411
8069	77	3094
9443	660	9407
10167	289	537
6896	289	2450
4805	683	1270
1995	750	1994
3892	357	1828
6474	439	7548
5274	298	8847
6292	243	2352
141	731	3706
9568	926	2050
3507	419	1942
10077	357	1828
6616	342	10681
379	289	12041
10028	289	8862
3590	351	1828
303	342	7689
10246	357	1829
8535	289	648
7703	683	1927
5382	125	11888
5676	289	6239
1376	289	2605
2068	204	2442
364	342	5757
9258	264	270
3150	912	2702
7697	34	1828
4223	34	1828
4236	878	4385
2735	289	8758
11493	289	9992
9531	342	7189
4230	351	3385
6451	838	2190
2511	708	1209
5418	208	802
4433	912	4277
10893	448	9858
5907	342	8357
3807	448	294
581	912	4797
12067	298	4284
3074	358	278
4794	448	1488
4158	817	2915
6148	176	3054
2641	357	1949
451	289	6477
12093	912	4088
399	176	6052
4625	419	3884
1667	298	6641
8559	351	4050
2128	342	7126
3253	289	2863
2861	448	3854
804	448	5775
1394	298	1815
3482	298	11734
3238	289	532
11699	342	6062
11261	351	988
2434	339	955
7051	448	6550
3349	125	270
5523	264	270
7089	122	6471
3511	62	12054
10551	448	1662
11049	912	9352
9112	351	2623
10650	640	3079
1320	817	3582
291	817	2720
7790	289	6233
10584	870	7871
3908	351	1828
8462	838	8633
10058	298	3346
9837	358	4443
310	243	4124
4696	352	6536
7092	298	6661
12290	351	2948
8368	62	2150
1855	484	1270
6900	125	85
9291	176	7447
12332	926	1828
109	342	11196
11026	448	11099
4794	357	1828
6692	683	5111
5852	351	4893
12156	817	1820
10303	640	5190
9093	34	1829
7669	342	9851
3127	34	1828
1303	351	3600
6861	289	8379
7876	352	4919
1944	419	1509
10323	139	3016
2125	912	4797
12081	912	8641
6459	351	2549
10620	62	2416
442	589	7947
9034	635	3867
7407	34	1828
9081	342	8357
254	926	1828
7206	358	2389
2977	419	1272
2867	912	4287
4174	779	2690
6744	351	1829
6688	342	453
7747	870	11894
5053	352	10640
7103	448	11483
7661	77	1914
6149	640	1332
12166	298	7157
9936	145	9044
3823	351	1829
11445	912	8641
7726	448	3854
14	289	2108
555	352	2416
7276	289	4162
2489	338	1718
6170	357	915
11074	912	3582
5260	289	1991
9899	357	1882
6274	289	4954
5889	912	1820
6809	589	18
10015	289	12204
7411	708	3207
9313	342	8205
9411	640	10960
10232	357	1828
8234	448	8563
12238	62	3400
11257	376	1428
1254	779	2639
275	926	1829
59	289	6107
9376	358	389
5599	264	452
6978	448	4476
10784	912	3582
2016	351	1076
6626	640	1423
2862	358	11892
4878	298	6075
11143	526	4117
6605	912	4797
1694	289	2009
141	769	2549
3260	176	2969
3863	351	3797
634	352	1829
7938	351	2713
2991	351	1829
4193	289	11590
5464	352	3145
11387	289	1336
5500	769	2050
573	351	1949
10709	34	1828
7411	912	4797
10353	342	7908
6235	352	1828
4188	351	1828
3771	92	4166
10523	34	1829
10345	376	10674
522	640	9919
3874	779	2691
9155	838	10177
10320	817	7130
317	289	2289
7826	769	5428
8732	289	8257
905	493	2113
8270	410	948
7503	351	4046
12193	448	1370
9394	289	6345
1901	879	4117
11507	448	5209
11736	358	440
2389	358	8714
9699	642	8922
11654	448	6905
5281	912	8641
8571	34	1828
9955	289	5212
8407	92	4897
2734	479	3263
1912	779	1719
4172	750	7708
2132	298	8494
3710	431	963
5893	351	1828
9804	125	144
5661	817	3635
7313	42	9470
4778	912	2720
2518	289	2331
4794	289	2868
4770	339	4595
9425	17	6661
5931	352	2948
1336	912	3582
445	448	8204
6263	695	4780
372	342	11157
2246	912	2702
9312	208	2424
4336	817	1820
10208	926	1829
1642	912	4797
3236	289	537
198	122	496
4902	492	9190
4350	125	434
3757	912	2720
10134	817	8641
4637	448	32
4588	342	10527
2990	686	2023
9732	339	4595
3951	683	2304
8542	912	4088
5033	448	2915
2531	351	1828
6247	448	10745
4821	769	2198
9992	351	2588
7528	34	1828
4193	289	2507
8508	48	3723
4800	176	11217
5732	351	2063
7140	838	9262
9131	357	1828
11332	912	4277
5938	289	2274
7556	358	7621
10473	342	453
9685	387	3628
4563	352	1033
1774	357	1828
11737	708	1690
6358	289	3485
1375	243	2771
5884	351	2050
7015	640	10789
11393	351	5233
11735	289	8049
3251	640	3893
152	926	3990
5986	62	2432
6411	817	1820
7344	448	6381
2776	342	11775
4869	289	7740
7779	926	1235
1311	660	2587
10692	289	10072
10656	298	3032
3340	243	2819
7953	912	4088
6922	289	7043
9005	817	5586
1732	339	2515
4652	289	3864
1807	640	5929
9128	289	7284
1445	201	6419
10946	34	1828
7942	34	1828
11564	926	1828
8584	289	10927
6785	912	2721
2592	926	2948
6382	419	760
1998	352	759
5464	351	1828
1238	879	9095
12194	289	4521
3827	419	5048
5258	34	1828
4002	750	759
2331	912	4797
4291	539	4292
12200	34	1828
8833	289	11454
9306	448	11763
606	289	4549
227	357	1829
969	263	970
9889	289	2825
2744	289	3803
11203	289	850
1621	410	1545
10064	642	5873
2738	838	8781
4588	358	369
5310	34	1828
1737	284	8856
2819	351	1949
8022	289	10720
6507	448	12013
496	912	4277
3281	640	4617
7629	912	4797
1797	289	3097
8682	289	677
2568	176	5494
5435	351	2902
9096	34	1828
5829	289	4438
410	264	270
1640	912	4088
1449	842	1271
6661	289	5258
912	358	1404
6247	642	6537
11018	419	1074
653	34	4177
5463	298	3315
7580	351	1828
9630	289	4466
3434	750	1949
6043	264	144
6922	289	12122
5852	358	4236
2159	351	1828
7043	912	1820
3161	912	8641
11728	448	2267
11593	77	1494
4650	357	1949
4944	912	2720
11141	351	949
3926	339	9279
4878	298	845
9206	339	1397
9243	352	1829
8954	912	8641
3212	640	10789
2962	419	760
1719	419	3423
6318	402	68
7909	817	1820
4441	351	1828
56	791	6577
2967	817	3582
11590	351	2948
7802	357	1828
6908	289	6090
2414	323	5637
9656	289	7306
4581	351	8412
2550	708	5151
9752	357	1828
462	289	4865
10239	448	4357
5857	351	2523
5741	351	759
2209	34	1828
11668	817	1820
3800	912	4797
7232	34	1909
15	342	7126
6035	912	1820
11081	342	7852
5418	62	5778
11855	351	1828
3252	448	4359
6042	351	1828
6948	298	8847
6871	511	4155
2209	912	1820
2947	419	760
4687	782	706
4128	448	4884
249	176	11064
11611	289	5672
7464	351	1828
8826	642	11332
9085	357	1270
3956	180	1988
9770	448	1662
10513	448	1823
3095	351	2050
4591	342	8205
12318	448	2267
620	842	3883
3965	912	3582
10981	419	760
11930	817	1820
7628	289	2531
4651	243	4223
5355	817	1820
4924	77	4326
8941	351	3385
2153	351	4787
4617	351	1828
234	448	5025
5880	351	1828
6060	493	1090
9060	817	3582
2177	419	1261
525	415	2568
7713	17	7448
7506	289	8941
2648	357	1270
9134	351	4027
10587	912	4088
1044	352	1829
5185	352	2050
4215	750	3667
9570	926	1828
4046	782	6883
5941	351	8655
1299	912	6747
2630	208	3449
10637	448	5859
2744	289	4515
11840	660	4559
2412	357	1829
3533	77	1828
2049	289	9145
7089	926	2412
11733	357	1828
4664	298	3263
4458	352	1828
11668	351	1828
384	342	8979
8352	912	9785
3412	352	1828
3242	289	6453
5559	298	6780
4513	419	6484
6433	289	7119
9565	448	5114
3540	62	3442
7994	912	1820
11616	289	7242
7743	289	3768
8352	926	1828
3916	201	3685
4249	289	9848
9090	243	10141
7926	912	1820
11653	176	11436
11905	34	6028
11647	528	3399
6954	176	11064
4723	838	8239
12093	351	2212
3913	358	9376
3268	289	3130
9227	351	2948
454	342	9525
11098	289	3717
4645	448	5775
12012	34	1828
7089	448	9548
390	342	10691
4343	289	10170
8606	912	4797
11076	342	9525
6438	289	6252
9219	289	8132
4958	817	4088
3070	448	164
7417	289	4514
11645	204	2143
11975	351	9839
3384	419	760
2252	817	5774
10231	357	1828
784	912	3582
400	150	8474
3278	448	6381
4458	351	4048
7292	176	6881
2515	912	4277
226	289	11456
2737	289	8510
6796	351	2416
1372	827	1514
12266	289	2016
7817	34	1828
10544	912	4797
9681	351	4315
4532	352	2412
995	351	4060
8974	289	5493
4686	750	4685
3013	352	2198
1626	62	774
3181	352	2050
7953	351	1828
2240	339	4427
8405	339	2515
1502	289	3161
3140	351	2993
462	289	3841
1339	448	7468
7329	358	303
8535	289	3058
6744	912	4797
7482	640	4556
4659	817	4287
5509	289	8454
10796	342	7852
1694	289	6239
1352	298	3198
9000	912	345
422	357	1829
8821	660	6271
487	243	2209
3405	817	11891
381	642	1969
4403	817	1820
3675	782	7210
7819	357	1829
10954	351	4744
5720	352	1065
3221	289	2235
7046	289	5015
4234	298	438
3911	448	4884
4432	912	1820
8771	357	1909
4219	289	5190
2784	683	759
7149	640	1418
6921	289	11833
718	631	2177
7923	125	255
7014	351	3933
5908	62	8783
662	448	6381
4612	125	452
976	779	3189
4508	358	5819
624	351	2902
9757	926	1270
6832	448	8563
4258	351	4326
9974	351	1828
1736	817	4088
2465	448	3662
6988	351	2416
514	323	7431
323	289	6744
177	817	1820
1719	419	1942
3254	243	4617
7340	289	2594
10145	34	1828
6373	298	3281
5548	289	2773
10273	34	1828
919	339	3622
751	912	4287
6314	376	10
765	817	2915
12166	351	1828
9250	782	6883
11653	289	5635
8490	351	4208
8130	817	3582
6638	176	5856
9576	926	1829
98	342	9851
6136	62	5963
1808	448	11483
1816	448	6381
4070	351	3579
369	938	4526
1704	289	4660
2656	357	1828
6830	357	1829
12006	357	1828
4638	357	1828
9289	351	1829
10015	125	270
6427	289	8510
2439	263	2946
2017	298	8959
6820	289	4530
8797	342	5757
11999	448	2267
1394	912	3582
2460	351	5122
8441	376	397
9024	351	2948
11651	448	5136
11805	351	6313
3444	352	4048
3364	351	4765
4334	415	10943
6374	34	1828
6776	448	9115
7911	817	1833
10361	34	1828
3337	357	2416
4937	817	4088
6418	358	4423
12131	351	4377
3007	446	3856
271	934	442
11513	493	2304
9756	817	1820
9238	77	1238
10860	289	1423
8580	640	8561
6664	782	6883
4919	419	1942
6057	358	6477
779	289	8862
10500	342	10513
10754	125	214
12131	352	2792
4539	708	3207
753	448	6381
758	201	2048
8423	912	8641
4630	289	2889
10036	926	1829
824	243	1640
10212	289	4408
10268	351	2549
7621	448	10120
724	683	1258
1660	62	2948
7823	298	5998
7984	351	4326
10389	62	3477
3010	358	9944
608	339	10594
2483	358	7009
4660	323	8709
6064	351	4133
3776	351	8679
11888	934	85
4104	358	5631
11447	125	8
3231	176	4517
4937	912	4088
4099	204	1055
12006	62	2945
8535	640	9310
5878	357	1828
2603	419	1261
6661	289	6411
3208	640	3486
12193	448	307
11958	351	2945
7702	351	2530
374	769	4607
10847	448	11763
5038	351	2948
6553	289	6511
1403	357	2063
165	358	23
9375	289	3078
5408	351	3400
9183	351	1909
5160	339	2396
6078	289	7012
4565	817	8641
4574	289	4433
4946	339	3093
11585	289	3067
8604	351	4326
11497	298	11908
2568	357	2942
9691	358	12332
7070	912	2720
7805	342	8934
8618	410	2542
11526	243	12233
8932	448	3149
4012	298	5555
3841	912	2702
10122	264	111
4016	323	7431
5829	642	4497
213	448	9597
113	448	266
758	431	963
933	640	1419
11152	289	5100
8135	180	3078
1395	448	2915
6890	817	1820
6303	351	7806
5223	289	4461
6903	34	1828
9361	243	4232
567	351	1828
4771	351	1090
6383	289	5583
8601	351	1828
10082	817	4088
4943	642	3961
3055	448	1823
4086	358	2729
296	289	5015
8997	387	3628
11768	298	196
10127	448	8204
1327	683	4687
9258	243	3091
9047	912	4088
666	298	1268
7027	448	5066
2326	752	913
7256	351	2948
10138	77	1090
11723	34	1828
4305	284	2122
10494	817	2720
64	926	2424
10036	342	5282
6949	358	2389
6674	912	4797
9327	125	452
1724	351	1828
9267	640	535
5337	351	1829
7983	289	2611
8062	448	9115
3467	912	2702
1343	338	1480
5510	289	3803
2815	34	1940
7934	351	5939
12073	342	7189
6402	912	4088
197	448	3662
7430	34	4111
5901	448	8563
356	640	2866
12087	289	10102
7397	351	3428
4395	817	2915
7072	817	1820
2849	357	1909
3523	62	1062
5826	351	1828
5211	289	3644
12118	817	2720
7659	448	10120
8482	448	1662
8396	289	510
6454	817	1820
2927	419	1261
8752	289	8366
10024	484	1258
2529	298	845
4548	926	2210
2008	660	8886
9405	298	4943
2287	926	2949
2447	284	610
653	352	4177
12048	264	417
4400	448	3854
406	926	3145
3276	448	6381
3207	289	11397
9168	352	11873
3470	527	4161
7028	493	9502
6020	289	1980
8486	351	3145
4549	912	4797
6589	342	11961
11937	264	85
426	263	425
12076	357	1828
8947	351	2050
11724	34	1828
10070	817	1820
10571	351	2424
3125	926	3401
6678	342	9228
2146	34	1829
3062	817	4088
2002	208	1829
12343	34	1828
5630	718	8399
4571	243	6068
7341	53	1828
4914	284	4944
1972	351	11394
11080	150	9551
4065	357	1882
9741	817	4088
3925	342	11157
7818	34	1828
4431	351	1828
8331	640	4185
10374	448	2267
4000	34	1828
3965	298	3334
918	204	4920
120	448	6550
11044	351	1828
564	769	2754
7536	769	2530
2356	419	3453
6681	34	1829
7966	358	2018
5304	289	9065
10554	351	3393
11265	77	3190
314	448	2267
2254	492	6967
1777	289	7254
419	640	541
6616	448	10078
6074	342	453
180	289	11102
465	125	8
438	357	1829
7508	289	11613
1883	779	4901
6429	358	562
1091	339	3415
4506	596	10768
11017	289	2591
5799	912	4088
545	34	4177
5165	642	541
2190	782	6883
11901	769	2196
11739	817	8641
2729	342	11157
4554	298	2178
6974	289	10729
7810	769	4326
169	289	11000
11538	351	1828
213	448	264
9915	176	4517
11795	351	1372
2794	299	3400
3118	750	3117
861	708	5803
4720	683	3190
10613	448	3854
5195	448	11483
4955	817	2717
1920	339	610
2135	779	2063
528	865	4906
150	448	32
5674	289	8510
88	289	8973
6274	289	4514
5513	817	1820
11467	352	2412
4587	351	5625
11256	926	1828
4691	448	11747
3906	912	4287
1757	419	760
1228	351	758
5245	387	2257
9949	62	7445
6418	448	3854
10750	125	8630
4434	351	1829
12254	351	1828
4721	342	11775
760	779	3197
4250	289	1971
918	419	760
2088	865	4907
4572	323	10728
498	352	1829
4321	817	1820
7284	351	10647
4452	817	1820
9478	243	6537
3090	351	4145
6130	289	2009
3413	643	1869
3878	357	1035
3809	352	1828
3004	342	7273
11675	912	4277
160	938	2775
2087	339	1323
8182	817	4088
6149	289	5999
188	289	2366
7289	708	5150
1729	289	4484
11258	750	1305
2810	912	4797
12312	912	8641
6456	289	2950
10997	289	8035
12134	208	1828
1746	34	1258
3802	351	5111
9648	351	2882
1688	289	598
3571	62	2412
9634	351	2116
6855	448	11489
7469	448	11012
3475	289	2529
3659	150	9441
4993	284	12205
2464	912	3582
335	342	9525
8572	351	4048
7143	926	4893
7458	298	906
1993	358	9309
4724	817	4088
6843	176	6103
9961	289	3919
11466	289	567
4816	769	3880
4649	243	12293
640	357	4910
357	912	10479
11086	357	1828
11662	926	1828
1500	145	1353
913	779	1917
11014	289	10268
4586	284	2240
12355	176	7792
4497	298	1757
5457	289	11074
11568	289	8139
11424	342	7689
319	642	2006
4086	448	9115
3693	125	8
11253	34	1828
5530	34	1828
11055	34	1828
11318	357	1828
4525	817	4088
11432	358	332
10723	208	1828
4426	708	6944
8861	817	1820
1973	912	4287
11462	415	2808
185	289	7328
1890	912	6452
7566	376	3323
2019	351	1828
11352	589	10883
7907	642	11599
12123	351	12024
420	289	11189
7215	176	6242
644	448	4302
7044	351	1828
4583	865	4908
6730	448	3586
6921	642	11636
11103	448	2915
10386	817	11353
7150	351	9522
1784	357	1829
4555	351	1828
5016	298	347
7089	342	9851
2220	339	4558
3444	351	1828
3263	264	452
2259	642	10480
3760	34	1270
2871	298	3315
2739	289	12219
5569	289	8594
11518	912	4797
12356	125	7735
6361	180	2209
8515	77	918
4721	351	8570
7209	357	4048
11037	351	2901
10957	289	8004
4014	298	2518
5051	708	4370
10302	351	966
4419	351	1901
174	289	12204
1972	34	1828
11535	352	2416
8591	640	1835
8401	357	1914
4076	357	2063
331	125	144
3733	387	3628
2605	352	3579
1973	912	5774
5163	125	450
6785	448	5114
3046	352	3972
1236	879	3986
65	870	8490
7669	912	9785
3450	817	4088
173	289	4569
10315	358	11824
5986	248	3673
3263	289	2233
1813	357	1829
11499	448	4476
10983	34	1828
8975	642	4665
900	357	1828
4220	635	2188
3718	695	1285
11295	448	5066
10367	357	1828
784	912	4088
7571	804	337
6339	125	8
7081	912	7130
5154	289	883
6579	289	3919
315	243	7414
3791	448	7468
9828	695	4055
11624	817	1820
4512	527	4524
7185	352	11731
9624	419	2254
2515	284	8405
7438	289	2275
8825	243	12072
4569	351	2412
6459	351	1828
6307	448	25
6351	817	5586
2839	125	450
1311	34	1829
11143	526	10042
7424	351	4790
3910	448	6799
5764	448	10255
11244	912	4797
4454	817	3582
7995	912	1820
3612	351	2063
7104	264	417
452	328	11192
10894	298	6641
583	298	9361
6931	289	3644
7281	351	2948
11306	289	9806
7028	357	1258
6678	912	5586
1079	351	2948
1376	289	9623
10873	912	3582
1079	351	1828
